<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.05.16	11:45:00	3208.68	3211.21	3208.32	3209.22	1372	0	8
2025.05.16	12:00:00	3209.24	3211.05	3201.45	3204.69	2484	0	8
2025.05.16	12:15:00	3204.70	3207.78	3200.26	3201.78	2383	0	8
2025.05.16	12:30:00	3201.70	3204.32	3195.44	3196.15	2324	0	8
2025.05.16	12:45:00	3196.20	3197.00	3168.82	3176.00	4594	0	8
2025.05.16	13:00:00	3176.20	3179.20	3169.93	3171.29	3019	0	8
2025.05.16	13:15:00	3171.29	3177.32	3170.80	3172.02	2388	0	8
2025.05.16	13:30:00	3172.02	3179.20	3170.63	3173.82	2423	0	8
2025.05.16	13:45:00	3173.92	3176.24	3154.22	3163.16	3575	0	8
2025.05.16	14:00:00	3163.25	3167.12	3154.86	3164.84	3593	0	8
2025.05.16	14:15:00	3164.85	3175.90	3164.75	3174.20	3121	0	8
2025.05.16	14:30:00	3174.06	3181.98	3170.26	3178.01	3396	0	8
2025.05.16	14:45:00	3178.00	3181.30	3175.47	3177.40	2769	0	8
2025.05.16	15:00:00	3177.42	3185.72	3176.78	3176.78	3783	0	8
2025.05.16	15:15:00	3176.81	3178.80	3169.27	3174.51	3582	0	8
2025.05.16	15:30:00	3174.58	3186.62	3170.08	3185.84	4500	0	8
2025.05.16	15:45:00	3185.92	3186.20	3178.64	3180.41	3089	0	8
2025.05.16	16:00:00	3180.33	3188.27	3180.16	3184.61	4122	0	8
2025.05.16	16:15:00	3184.63	3185.01	3173.65	3175.14	3881	0	8
2025.05.16	16:30:00	3175.16	3177.56	3165.84	3169.69	4023	0	8
2025.05.16	16:45:00	3169.66	3177.25	3169.12	3173.22	3522	0	8
2025.05.16	17:00:00	3173.23	3178.97	3172.72	3177.35	2085	0	8
2025.05.16	17:15:00	3177.45	3180.37	3175.35	3178.15	2294	0	8
2025.05.16	17:30:00	3178.15	3182.04	3177.66	3180.84	2258	0	8
2025.05.16	17:45:00	3180.72	3185.21	3178.68	3183.54	2618	0	8
2025.05.16	18:00:00	3183.48	3187.30	3180.41	3184.97	2917	0	8
2025.05.16	18:15:00	3184.90	3185.67	3181.67	3183.02	1706	0	8
2025.05.16	18:30:00	3183.05	3185.27	3181.79	3185.17	1825	0	8
2025.05.16	18:45:00	3185.17	3189.74	3184.34	3189.33	1863	0	8
2025.05.16	19:00:00	3189.33	3192.06	3185.85	3186.61	1994	0	8
2025.05.16	19:15:00	3186.63	3188.13	3183.86	3184.55	1674	0	8
2025.05.16	19:30:00	3184.55	3188.10	3183.40	3187.46	1465	0	8
2025.05.16	19:45:00	3187.46	3190.04	3187.46	3189.48	1096	0	8
2025.05.16	20:00:00	3189.48	3191.17	3186.03	3186.16	1105	0	8
2025.05.16	20:15:00	3186.14	3190.27	3186.10	3189.90	1420	0	8
2025.05.16	20:30:00	3189.90	3190.52	3184.80	3185.31	1905	0	8
2025.05.16	20:45:00	3185.20	3188.14	3185.20	3187.47	1236	0	8
2025.05.16	21:00:00	3187.53	3192.61	3187.52	3191.75	1503	0	8
2025.05.16	21:15:00	3191.76	3195.37	3191.54	3193.45	1159	0	8
2025.05.16	21:30:00	3193.46	3195.67	3193.33	3195.45	1187	0	8
2025.05.16	21:45:00	3195.45	3195.80	3190.98	3192.66	1626	0	8
2025.05.16	22:00:00	3192.66	3202.89	3192.22	3199.52	1520	0	8
2025.05.16	22:15:00	3199.51	3200.86	3195.10	3195.25	871	0	8
2025.05.16	22:30:00	3195.30	3199.12	3194.85	3198.85	879	0	8
2025.05.16	22:45:00	3198.84	3202.63	3198.84	3201.10	1263	0	8
2025.05.19	00:00:00	3215.76	3218.54	3212.59	3217.77	569	0	8
2025.05.19	00:15:00	3217.69	3236.61	3217.69	3235.59	2914	0	8
2025.05.19	00:30:00	3235.70	3236.99	3229.89	3234.07	1913	0	8
2025.05.19	00:45:00	3234.07	3240.75	3233.29	3239.20	1656	0	8
2025.05.19	01:00:00	3239.20	3245.00	3237.39	3244.30	1679	0	8
2025.05.19	01:15:00	3244.34	3245.19	3242.24	3243.51	1046	0	8
2025.05.19	01:30:00	3243.32	3244.74	3228.79	3232.34	1676	0	8
2025.05.19	01:45:00	3232.34	3237.59	3226.48	3234.77	2405	0	8
2025.05.19	02:00:00	3234.78	3247.99	3233.48	3245.56	2451	0	8
2025.05.19	02:15:00	3245.50	3249.77	3244.82	3247.66	1541	0	8
2025.05.19	02:30:00	3247.59	3249.30	3243.55	3245.44	1561	0	8
2025.05.19	02:45:00	3245.45	3248.52	3240.88	3246.40	2241	0	8
2025.05.19	03:00:00	3246.37	3246.78	3230.98	3233.60	3550	0	8
2025.05.19	03:15:00	3233.50	3235.04	3224.40	3226.59	3355	0	8
2025.05.19	03:30:00	3226.54	3229.62	3220.63	3224.78	2653	0	8
2025.05.19	03:45:00	3224.77	3225.81	3214.54	3218.29	3000	0	8
2025.05.19	04:00:00	3218.29	3225.05	3217.03	3224.83	2282	0	8
2025.05.19	04:15:00	3224.83	3227.44	3222.32	3225.39	1755	0	8
2025.05.19	04:30:00	3225.44	3225.78	3217.73	3221.27	1958	0	8
2025.05.19	04:45:00	3221.18	3229.99	3221.00	3228.50	2116	0	8
2025.05.19	05:00:00	3228.59	3230.49	3224.92	3225.50	1350	0	8
2025.05.19	05:15:00	3225.13	3228.51	3224.76	3225.69	1063	0	8
2025.05.19	05:30:00	3225.65	3227.74	3217.04	3218.12	1604	0	8
2025.05.19	05:45:00	3218.21	3218.97	3208.04	3212.11	1993	0	8
2025.05.19	06:00:00	3212.10	3213.33	3206.54	3211.06	1595	0	8
2025.05.19	06:15:00	3211.07	3216.25	3210.87	3215.35	1352	0	9
2025.05.19	06:30:00	3215.21	3218.05	3215.16	3216.68	955	0	14
2025.05.19	06:45:00	3216.68	3217.52	3213.68	3215.84	1208	0	8
2025.05.19	07:00:00	3216.20	3222.97	3216.20	3218.31	1576	0	8
2025.05.19	07:15:00	3218.31	3219.00	3215.96	3217.89	1219	0	8
2025.05.19	07:30:00	3218.17	3220.46	3216.73	3217.78	1575	0	8
2025.05.19	07:45:00	3217.79	3224.29	3214.86	3223.99	1614	0	8
2025.05.19	08:00:00	3224.06	3227.99	3222.27	3226.80	2372	0	8
2025.05.19	08:15:00	3226.80	3231.61	3225.62	3226.58	2760	0	8
2025.05.19	08:30:00	3226.56	3229.38	3220.25	3222.59	2697	0	8
2025.05.19	08:45:00	3222.60	3226.24	3221.13	3224.13	2179	0	8
2025.05.19	09:00:00	3224.13	3230.86	3224.05	3229.20	2393	0	8
2025.05.19	09:15:00	3229.23	3231.16	3227.98	3229.40	2101	0	8
2025.05.19	09:30:00	3229.44	3233.80	3226.34	3232.12	2979	0	8
2025.05.19	09:45:00	3232.06	3234.49	3230.89	3232.32	2268	0	8
2025.05.19	10:00:00	3232.31	3235.83	3229.92	3235.44	1728	0	8
2025.05.19	10:15:00	3235.45	3238.80	3233.63	3235.87	2757	0	8
2025.05.19	10:30:00	3235.86	3238.18	3233.52	3238.07	1857	0	8
2025.05.19	10:45:00	3238.16	3244.82	3238.03	3244.41	1994	0	8
2025.05.19	11:00:00	3244.40	3247.52	3238.07	3240.72	2821	0	8
2025.05.19	11:15:00	3240.69	3241.41	3233.56	3239.99	2907	0	8
2025.05.19	11:30:00	3239.96	3241.83	3237.91	3239.00	1695	0	8
2025.05.19	11:45:00	3239.00	3242.37	3237.72	3241.96	1343	0	8
2025.05.19	12:00:00	3242.00	3242.15	3234.16	3239.31	1691	0	8
2025.05.19	12:15:00	3239.31	3241.70	3236.89	3240.88	1455	0	8
2025.05.19	12:30:00	3240.90	3241.45	3238.67	3239.85	1194	0	8
2025.05.19	12:45:00	3239.93	3245.23	3239.80	3241.66	1684	0	8
2025.05.19	13:00:00	3241.69	3243.67	3239.06	3243.39	1439	0	8
2025.05.19	13:15:00	3243.42	3244.28	3241.45	3241.45	994	0	8
2025.05.19	13:30:00	3241.50	3246.60	3241.20	3246.00	1363	0	8
2025.05.19	13:45:00	3246.05	3248.50	3243.46	3243.72	1546	0	8
2025.05.19	14:00:00	3243.73	3244.44	3240.16	3242.72	1586	0	8
2025.05.19	14:15:00	3242.72	3244.25	3237.76	3241.37	2145	0	8
2025.05.19	14:30:00	3241.22	3242.96	3237.95	3241.51	1978	0	8
2025.05.19	14:45:00	3241.50	3241.51	3228.80	3229.21	3088	0	8
2025.05.19	15:00:00	3229.35	3237.79	3227.52	3237.78	3569	0	8
2025.05.19	15:15:00	3237.83	3241.47	3229.88	3232.05	3747	0	8
2025.05.19	15:30:00	3232.01	3233.04	3224.57	3232.57	4414	0	8
2025.05.19	15:45:00	3232.52	3234.60	3225.69	3229.94	3505	0	8
2025.05.19	16:00:00	3229.80	3231.45	3217.09	3222.88	4443	0	8
2025.05.19	16:15:00	3222.88	3233.31	3222.43	3231.25	3150	0	8
2025.05.19	16:30:00	3231.30	3236.00	3227.81	3229.75	3144	0	8
2025.05.19	16:45:00	3229.76	3236.07	3229.71	3233.93	2615	0	8
2025.05.19	17:00:00	3233.91	3236.18	3232.27	3235.19	2365	0	8
2025.05.19	17:15:00	3235.08	3235.73	3231.82	3234.42	2801	0	8
2025.05.19	17:30:00	3234.45	3235.21	3230.40	3232.44	1992	0	8
2025.05.19	17:45:00	3232.38	3239.77	3229.50	3231.74	2875	0	8
2025.05.19	18:00:00	3231.74	3232.17	3228.65	3230.53	1729	0	8
2025.05.19	18:15:00	3230.58	3231.40	3228.04	3228.86	1362	0	8
2025.05.19	18:30:00	3228.84	3234.09	3228.61	3231.92	1477	0	8
2025.05.19	18:45:00	3231.92	3234.33	3231.35	3231.78	1281	0	8
2025.05.19	19:00:00	3231.76	3232.42	3227.49	3229.90	1565	0	8
2025.05.19	19:15:00	3229.90	3231.59	3227.78	3230.57	1497	0	8
2025.05.19	19:30:00	3230.57	3233.22	3225.52	3225.63	1729	0	8
2025.05.19	19:45:00	3225.63	3229.32	3225.63	3226.35	1211	0	8
2025.05.19	20:00:00	3226.35	3229.56	3225.11	3228.10	1108	0	8
2025.05.19	20:15:00	3228.14	3234.03	3227.99	3234.02	1370	0	8
2025.05.19	20:30:00	3234.07	3235.16	3232.69	3234.22	874	0	8
2025.05.19	20:45:00	3234.22	3234.65	3232.89	3233.49	767	0	8
2025.05.19	21:00:00	3233.46	3235.54	3233.22	3235.34	843	0	9
2025.05.19	21:15:00	3235.41	3235.87	3232.45	3234.23	825	0	8
2025.05.19	21:30:00	3234.23	3234.24	3231.62	3232.72	1760	0	8
2025.05.19	21:45:00	3232.75	3233.84	3231.57	3233.13	2428	0	8
2025.05.19	22:00:00	3233.20	3233.75	3231.65	3232.03	592	0	8
2025.05.19	22:15:00	3232.12	3232.23	3229.32	3229.56	656	0	10
2025.05.19	22:30:00	3229.55	3231.02	3228.01	3231.02	607	0	8
2025.05.19	22:45:00	3231.02	3231.93	3229.70	3230.65	470	0	8
2025.05.20	00:00:00	3229.74	3230.34	3226.76	3226.77	210	0	8
2025.05.20	00:15:00	3226.78	3227.50	3225.07	3227.05	531	0	8
2025.05.20	00:30:00	3227.04	3227.89	3225.32	3226.56	412	0	8
2025.05.20	00:45:00	3226.51	3227.00	3224.52	3226.74	432	0	8
2025.05.20	01:00:00	3226.74	3227.44	3220.99	3221.02	723	0	8
2025.05.20	01:15:00	3221.04	3224.05	3220.84	3222.34	604	0	9
2025.05.20	01:30:00	3222.30	3222.59	3218.99	3222.44	1019	0	8
2025.05.20	01:45:00	3222.39	3223.94	3221.91	3222.46	665	0	11
2025.05.20	02:00:00	3222.53	3224.20	3220.34	3220.37	1308	0	9
2025.05.20	02:15:00	3220.47	3220.86	3217.05	3219.16	1470	0	8
2025.05.20	02:30:00	3219.15	3221.09	3214.07	3220.79	2282	0	8
2025.05.20	02:45:00	3220.84	3223.19	3219.01	3222.79	1507	0	8
2025.05.20	03:00:00	3222.79	3229.48	3222.79	3228.32	3253	0	8
2025.05.20	03:15:00	3228.20	3230.49	3222.99	3225.61	2731	0	8
2025.05.20	03:30:00	3225.60	3232.68	3225.12	3227.24	2456	0	8
2025.05.20	03:45:00	3227.29	3227.44	3220.50	3221.17	2228	0	8
2025.05.20	04:00:00	3221.17	3223.04	3213.63	3215.99	2468	0	8
2025.05.20	04:15:00	3215.94	3217.10	3210.65	3210.90	2093	0	8
2025.05.20	04:30:00	3210.90	3213.89	3207.82	3210.26	1831	0	8
2025.05.20	04:45:00	3210.26	3212.76	3206.26	3206.62	2450	0	8
2025.05.20	05:00:00	3206.46	3212.55	3204.53	3211.24	2316	0	8
2025.05.20	05:15:00	3211.24	3214.17	3210.09	3212.64	1506	0	8
2025.05.20	05:30:00	3212.74	3213.89	3207.07	3211.86	2268	0	8
2025.05.20	05:45:00	3211.86	3213.73	3210.64	3211.42	999	0	8
2025.05.20	06:00:00	3211.41	3214.11	3211.32	3213.20	1135	0	8
2025.05.20	06:15:00	3213.23	3214.94	3210.98	3212.96	1462	0	8
2025.05.20	06:30:00	3212.90	3213.85	3211.20	3212.73	1476	0	8
2025.05.20	06:45:00	3212.73	3217.95	3212.62	3217.21	1447	0	8
2025.05.20	07:00:00	3217.22	3219.81	3214.29	3215.00	1636	0	8
2025.05.20	07:15:00	3215.22	3216.81	3213.89	3215.44	1121	0	8
2025.05.20	07:30:00	3215.48	3218.54	3210.32	3211.59	2229	0	8
2025.05.20	07:45:00	3211.53	3214.35	3209.89	3213.89	2050	0	8
2025.05.20	08:00:00	3213.56	3218.31	3209.32	3216.80	2490	0	8
2025.05.20	08:15:00	3216.91	3219.24	3213.36	3215.24	2081	0	8
2025.05.20	08:30:00	3215.22	3215.44	3208.82	3210.08	2192	0	8
2025.05.20	08:45:00	3210.04	3210.94	3208.66	3209.79	1973	0	8
2025.05.20	09:00:00	3209.75	3213.06	3207.91	3210.46	2273	0	8
2025.05.20	09:15:00	3210.47	3217.29	3210.47	3215.92	2006	0	8
2025.05.20	09:30:00	3215.97	3223.71	3214.68	3222.40	2198	0	8
2025.05.20	09:45:00	3222.35	3225.40	3220.18	3222.88	2023	0	8
2025.05.20	10:00:00	3222.74	3224.36	3219.14	3220.41	2118	0	8
2025.05.20	10:15:00	3220.25	3222.51	3218.28	3222.20	1800	0	8
2025.05.20	10:30:00	3222.20	3228.54	3222.15	3227.72	2498	0	8
2025.05.20	10:45:00	3227.72	3235.82	3227.72	3235.80	2589	0	8
2025.05.20	11:00:00	3235.85	3237.67	3230.53	3233.29	2963	0	8
2025.05.20	11:15:00	3233.36	3239.36	3233.29	3236.08	2026	0	8
2025.05.20	11:30:00	3235.88	3238.76	3233.07	3234.96	2235	0	8
2025.05.20	11:45:00	3234.97	3236.94	3233.65	3236.30	1570	0	8
2025.05.20	12:00:00	3236.25	3236.80	3232.28	3234.22	1271	0	8
2025.05.20	12:15:00	3234.22	3234.82	3231.86	3233.38	1222	0	8
2025.05.20	12:30:00	3233.39	3236.45	3232.86	3236.21	1332	0	8
2025.05.20	12:45:00	3236.07	3238.36	3234.90	3235.28	1686	0	8
2025.05.20	13:00:00	3235.27	3238.67	3235.08	3238.09	1568	0	8
2025.05.20	13:15:00	3238.09	3240.70	3237.44	3239.74	1585	0	8
2025.05.20	13:30:00	3239.63	3241.18	3236.94	3238.82	1825	0	8
2025.05.20	13:45:00	3238.83	3241.54	3238.18	3241.12	1621	0	8
2025.05.20	14:00:00	3241.15	3242.06	3235.96	3236.45	2023	0	8
2025.05.20	14:15:00	3236.42	3241.53	3234.37	3241.33	2335	0	8
2025.05.20	14:30:00	3241.34	3250.53	3241.29	3246.06	3440	0	8
2025.05.20	14:45:00	3246.07	3247.62	3240.79	3242.75	2904	0	8
2025.05.20	15:00:00	3242.80	3242.80	3232.92	3236.42	4181	0	8
2025.05.20	15:15:00	3236.43	3238.97	3234.90	3237.05	2522	0	8
2025.05.20	15:30:00	3237.05	3245.47	3236.69	3241.44	3999	0	8
2025.05.20	15:45:00	3241.45	3261.58	3241.34	3261.14	4457	0	8
2025.05.20	16:00:00	3261.18	3281.17	3260.58	3278.50	5980	0	8
2025.05.20	16:15:00	3278.48	3285.70	3276.24	3279.79	5439	0	8
2025.05.20	16:30:00	3279.80	3285.23	3274.41	3281.71	4864	0	8
2025.05.20	16:45:00	3281.77	3284.05	3279.28	3282.42	3562	0	8
2025.05.20	17:00:00	3282.44	3283.57	3273.40	3279.15	4052	0	8
2025.05.20	17:15:00	3279.03	3282.49	3276.42	3277.97	3088	0	8
2025.05.20	17:30:00	3278.02	3281.07	3276.27	3280.45	2078	0	8
2025.05.20	17:45:00	3280.36	3281.53	3276.22	3277.22	1873	0	8
2025.05.20	18:00:00	3277.20	3282.48	3277.07	3280.92	1636	0	8
2025.05.20	18:15:00	3280.92	3282.50	3278.25	3278.27	1511	0	10
2025.05.20	18:30:00	3278.27	3279.79	3275.13	3279.72	2081	0	8
2025.05.20	18:45:00	3279.71	3280.23	3276.67	3278.79	1785	0	8
2025.05.20	19:00:00	3278.77	3283.37	3278.31	3281.00	1553	0	8
2025.05.20	19:15:00	3281.02	3285.18	3280.29	3282.25	2028	0	8
2025.05.20	19:30:00	3282.26	3286.52	3282.05	3284.73	1708	0	8
2025.05.20	19:45:00	3284.62	3287.82	3284.07	3286.38	1853	0	8
2025.05.20	20:00:00	3286.43	3287.36	3285.07	3286.12	1589	0	8
2025.05.20	20:15:00	3286.12	3289.58	3284.04	3288.28	2457	0	8
2025.05.20	20:30:00	3288.26	3288.54	3286.24	3287.41	1581	0	8
2025.05.20	20:45:00	3287.60	3288.93	3287.42	3287.75	1291	0	8
2025.05.20	21:00:00	3287.75	3288.98	3287.25	3288.18	1506	0	8
2025.05.20	21:15:00	3288.24	3290.08	3287.84	3289.70	828	0	8
2025.05.20	21:30:00	3289.69	3291.86	3289.15	3291.06	1665	0	8
2025.05.20	21:45:00	3291.04	3295.13	3290.90	3294.10	2200	0	8
2025.05.20	22:00:00	3294.10	3295.68	3293.55	3295.26	1380	0	8
2025.05.20	22:15:00	3295.27	3295.34	3290.04	3290.43	1229	0	8
2025.05.20	22:30:00	3290.56	3291.68	3289.32	3290.40	1091	0	8
2025.05.20	22:45:00	3290.40	3291.15	3289.57	3289.93	440	0	11
2025.05.21	00:00:00	3298.64	3304.04	3298.13	3299.68	1025	0	8
2025.05.21	00:15:00	3299.64	3301.13	3295.33	3295.98	1712	0	8
2025.05.21	00:30:00	3295.99	3297.55	3292.80	3293.05	1238	0	8
2025.05.21	00:45:00	3293.02	3298.19	3293.02	3296.78	814	0	8
2025.05.21	01:00:00	3296.78	3296.78	3289.11	3292.48	1341	0	8
2025.05.21	01:15:00	3292.48	3293.43	3290.15	3292.08	727	0	8
2025.05.21	01:30:00	3292.51	3292.98	3288.53	3292.09	1093	0	8
2025.05.21	01:45:00	3292.05	3292.35	3290.43	3290.63	1034	0	12
2025.05.21	02:00:00	3290.68	3296.28	3288.89	3294.44	1398	0	8
2025.05.21	02:15:00	3294.58	3297.15	3292.35	3295.70	1499	0	8
2025.05.21	02:30:00	3295.76	3304.24	3295.73	3302.06	1899	0	8
2025.05.21	02:45:00	3302.01	3303.79	3300.46	3303.43	1733	0	8
2025.05.21	03:00:00	3303.38	3314.62	3297.32	3297.80	4053	0	8
2025.05.21	03:15:00	3297.59	3298.90	3285.28	3289.61	3365	0	8
2025.05.21	03:30:00	3289.36	3295.70	3286.56	3293.98	2642	0	8
2025.05.21	03:45:00	3294.03	3299.35	3292.38	3294.48	2224	0	8
2025.05.21	04:00:00	3294.48	3298.23	3289.25	3297.58	2458	0	8
2025.05.21	04:15:00	3297.58	3297.58	3291.80	3294.50	1511	0	8
2025.05.21	04:30:00	3294.60	3304.86	3293.40	3303.63	2032	0	8
2025.05.21	04:45:00	3303.86	3305.13	3300.08	3301.70	1777	0	8
2025.05.21	05:00:00	3301.70	3303.85	3299.13	3302.93	1343	0	8
2025.05.21	05:15:00	3303.13	3308.11	3302.10	3307.75	1388	0	8
2025.05.21	05:30:00	3307.75	3308.47	3305.59	3307.16	1225	0	8
2025.05.21	05:45:00	3307.13	3309.86	3305.56	3307.56	1349	0	8
2025.05.21	06:00:00	3307.52	3308.25	3304.18	3305.08	1179	0	8
2025.05.21	06:15:00	3305.08	3306.94	3302.57	3304.15	873	0	8
2025.05.21	06:30:00	3304.15	3306.45	3301.96	3304.65	1017	0	8
2025.05.21	06:45:00	3304.65	3306.25	3301.18	3302.10	938	0	8
2025.05.21	07:00:00	3302.10	3302.10	3298.33	3299.81	1242	0	8
2025.05.21	07:15:00	3299.84	3302.91	3298.99	3302.61	954	0	8
2025.05.21	07:30:00	3302.65	3313.34	3300.39	3312.52	2304	0	8
2025.05.21	07:45:00	3312.52	3319.59	3310.91	3316.31	2431	0	8
2025.05.21	08:00:00	3316.21	3317.28	3310.69	3314.51	2183	0	8
2025.05.21	08:15:00	3314.59	3318.71	3312.27	3318.71	2016	0	8
2025.05.21	08:30:00	3318.75	3320.26	3315.16	3319.36	2554	0	8
2025.05.21	08:45:00	3319.26	3320.62	3316.32	3320.01	2158	0	8
2025.05.21	09:00:00	3320.00	3320.03	3311.30	3311.56	2541	0	8
2025.05.21	09:15:00	3311.57	3313.71	3308.16	3312.57	2414	0	8
2025.05.21	09:30:00	3312.58	3315.29	3311.21	3314.62	1719	0	8
2025.05.21	09:45:00	3314.62	3314.62	3307.73	3309.80	2169	0	8
2025.05.21	10:00:00	3309.80	3311.09	3303.92	3305.25	2029	0	8
2025.05.21	10:15:00	3305.22	3309.83	3304.47	3306.98	1802	0	8
2025.05.21	10:30:00	3306.98	3312.25	3305.59	3309.03	1865	0	8
2025.05.21	10:45:00	3308.79	3310.58	3307.85	3308.38	1658	0	8
2025.05.21	11:00:00	3308.50	3311.35	3307.08	3307.60	1613	0	8
2025.05.21	11:15:00	3307.56	3311.96	3307.40	3310.68	1251	0	8
2025.05.21	11:30:00	3310.67	3312.25	3307.53	3307.54	1640	0	8
2025.05.21	11:45:00	3307.53	3313.52	3307.14	3313.52	1550	0	8
2025.05.21	12:00:00	3313.57	3314.10	3310.70	3311.30	1380	0	8
2025.05.21	12:15:00	3311.32	3317.75	3310.99	3316.37	1937	0	8
2025.05.21	12:30:00	3316.40	3318.26	3311.05	3311.15	2050	0	8
2025.05.21	12:45:00	3311.01	3312.32	3308.62	3311.77	1968	0	8
2025.05.21	13:00:00	3311.78	3316.39	3308.52	3309.87	2114	0	8
2025.05.21	13:15:00	3309.78	3312.56	3309.33	3312.53	1709	0	8
2025.05.21	13:30:00	3312.57	3313.01	3306.65	3307.80	2003	0	8
2025.05.21	13:45:00	3307.75	3312.37	3306.55	3311.14	1971	0	8
2025.05.21	14:00:00	3311.13	3312.59	3307.88	3309.61	2727	0	8
2025.05.21	14:15:00	3309.66	3311.57	3290.61	3295.81	3628	0	8
2025.05.21	14:30:00	3295.98	3299.49	3290.81	3298.85	4336	0	8
2025.05.21	14:45:00	3298.86	3304.11	3297.21	3302.62	2780	0	8
2025.05.21	15:00:00	3302.66	3306.20	3299.79	3305.63	3453	0	8
2025.05.21	15:15:00	3305.61	3307.40	3300.46	3304.37	3077	0	8
2025.05.21	15:30:00	3304.44	3309.55	3301.25	3305.06	3958	0	8
2025.05.21	15:45:00	3305.05	3306.37	3295.27	3303.61	4541	0	8
2025.05.21	16:00:00	3303.50	3303.93	3295.28	3298.69	4531	0	8
2025.05.21	16:15:00	3298.68	3307.51	3298.17	3306.26	3200	0	8
2025.05.21	16:30:00	3306.24	3306.24	3301.89	3303.33	2823	0	8
2025.05.21	16:45:00	3303.36	3307.68	3301.76	3304.39	2785	0	8
2025.05.21	17:00:00	3304.36	3313.28	3303.56	3312.11	3255	0	8
2025.05.21	17:15:00	3312.13	3315.22	3310.78	3311.70	3117	0	8
2025.05.21	17:30:00	3311.72	3313.37	3309.00	3312.05	2718	0	8
2025.05.21	17:45:00	3312.07	3313.88	3310.82	3311.88	1980	0	8
2025.05.21	18:00:00	3311.89	3314.65	3310.15	3312.50	2084	0	8
2025.05.21	18:15:00	3312.56	3313.61	3309.48	3309.88	2012	0	8
2025.05.21	18:30:00	3309.88	3310.69	3304.04	3305.73	2488	0	8
2025.05.21	18:45:00	3305.75	3307.80	3302.76	3303.11	2200	0	8
2025.05.21	19:00:00	3303.11	3311.23	3302.82	3311.23	1803	0	8
2025.05.21	19:15:00	3311.29	3315.52	3309.42	3310.79	3487	0	8
2025.05.21	19:30:00	3310.81	3314.30	3306.67	3313.32	3435	0	8
2025.05.21	19:45:00	3313.28	3316.35	3312.14	3316.34	2259	0	8
2025.05.21	20:00:00	3316.32	3316.42	3311.91	3313.05	2101	0	8
2025.05.21	20:15:00	3313.05	3314.90	3312.06	3313.92	1378	0	8
2025.05.21	20:30:00	3313.94	3316.16	3313.50	3315.25	1364	0	8
2025.05.21	20:45:00	3315.25	3315.88	3312.22	3314.40	1236	0	8
2025.05.21	21:00:00	3314.40	3324.18	3314.32	3322.80	2513	0	8
2025.05.21	21:15:00	3322.90	3324.95	3320.89	3324.67	1977	0	8
2025.05.21	21:30:00	3324.67	3324.82	3320.11	3322.34	2119	0	8
2025.05.21	21:45:00	3322.35	3323.80	3317.00	3318.25	2185	0	8
2025.05.21	22:00:00	3318.32	3319.70	3316.01	3316.13	1142	0	8
2025.05.21	22:15:00	3316.11	3317.81	3313.15	3317.47	1219	0	8
2025.05.21	22:30:00	3317.48	3317.88	3314.09	3315.75	978	0	8
2025.05.21	22:45:00	3315.66	3316.95	3313.98	3314.45	403	0	8
2025.05.22	00:00:00	3317.43	3318.04	3316.03	3317.35	222	0	8
2025.05.22	00:15:00	3317.35	3321.18	3315.60	3319.64	835	0	8
2025.05.22	00:30:00	3319.64	3319.74	3315.55	3318.04	671	0	8
2025.05.22	00:45:00	3318.05	3319.32	3316.68	3317.79	694	0	8
2025.05.22	01:00:00	3317.98	3321.42	3317.85	3320.88	1077	0	8
2025.05.22	01:15:00	3320.88	3323.55	3319.67	3322.46	942	0	8
2025.05.22	01:30:00	3322.50	3324.20	3320.49	3322.28	927	0	8
2025.05.22	01:45:00	3322.43	3322.55	3317.26	3319.99	1115	0	9
2025.05.22	02:00:00	3320.04	3326.19	3320.04	3323.75	1967	0	8
2025.05.22	02:15:00	3323.67	3324.06	3319.44	3320.48	1622	0	8
2025.05.22	02:30:00	3320.56	3323.69	3319.86	3323.56	1490	0	8
2025.05.22	02:45:00	3323.54	3325.58	3320.99	3323.71	1799	0	8
2025.05.22	03:00:00	3323.73	3329.84	3320.43	3327.13	3501	0	8
2025.05.22	03:15:00	3327.16	3339.05	3325.62	3338.25	3505	0	8
2025.05.22	03:30:00	3338.32	3342.83	3336.20	3342.70	3180	0	8
2025.05.22	03:45:00	3342.74	3342.87	3337.35	3338.04	2684	0	8
2025.05.22	04:00:00	3337.81	3341.23	3336.45	3340.31	2249	0	8
2025.05.22	04:15:00	3340.29	3340.54	3336.55	3337.31	1830	0	8
2025.05.22	04:30:00	3337.31	3343.66	3337.05	3343.49	2022	0	8
2025.05.22	04:45:00	3343.49	3344.69	3339.49	3341.04	2434	0	8
2025.05.22	05:00:00	3341.03	3343.77	3338.41	3342.40	2164	0	8
2025.05.22	05:15:00	3342.40	3345.37	3340.08	3340.15	1739	0	8
2025.05.22	05:30:00	3340.14	3340.80	3337.69	3339.41	1482	0	8
2025.05.22	05:45:00	3339.40	3339.50	3334.88	3335.36	1745	0	8
2025.05.22	06:00:00	3335.34	3336.43	3332.64	3335.14	1492	0	8
2025.05.22	06:15:00	3335.14	3337.27	3334.94	3336.98	1076	0	8
2025.05.22	06:30:00	3336.98	3337.89	3335.00	3336.37	1490	0	8
2025.05.22	06:45:00	3336.58	3339.06	3336.19	3338.53	1194	0	8
